index,Image,Object_id,Length,Width,Area
47758,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,10.0,27.0,270.0
47759,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,13.0,23.0,299.0
47760,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,10.0,20.0,200.0
47761,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,LV,36.0,22.0,792.0
47762,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,LV,33.0,22.0,726.0
47763,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,7.0,20.0,140.0
47764,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,8.0,21.0,168.0
47765,BMO2_BUMA_PIT WEST_CAMERA 1_6 114.txt,Person,9.0,20.0,180.0
47766,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,Person,9.0,25.0,225.0
47767,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,Person,8.0,25.0,200.0
47768,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,LV,33.0,22.0,726.0
47769,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,LV,33.0,20.0,660.0
47770,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,Person,6.0,19.0,114.0
47771,BMO2_BUMA_PIT WEST_CAMERA 1_6 133.txt,Person,6.0,18.0,108.0
47772,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,Person,13.0,22.0,286.0
47773,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,Person,10.0,24.0,240.0
47774,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,LV,34.0,22.0,748.0
47775,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,LV,34.0,23.0,782.0
47776,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,Person,7.0,19.0,133.0
47777,BMO2_BUMA_PIT WEST_CAMERA 1_6 132.txt,Person,9.0,20.0,180.0
47778,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,LV,34.0,22.0,748.0
47779,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,LV,34.0,22.0,748.0
47780,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,Person,7.0,25.0,175.0
47781,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,Person,8.0,27.0,216.0
47782,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,Person,7.0,20.0,140.0
47783,BMO2_BUMA_PIT WEST_CAMERA 1_6 129.txt,Person,7.0,19.0,133.0
47784,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,12.0,16.0,192.0
47785,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,8.0,24.0,192.0
47786,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,7.0,22.0,154.0
47787,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,12.0,24.0,288.0
47788,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,9.0,19.0,171.0
47789,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,Person,8.0,18.0,144.0
47791,BMO2_BUMA_PIT WEST_CAMERA 1_6 106.txt,LV,32.0,21.0,672.0
47794,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,Person,8.0,20.0,160.0
47796,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,Person,8.0,22.0,176.0
47797,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,Person,7.0,24.0,168.0
47798,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,Person,9.0,22.0,198.0
47799,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,LV,34.0,21.0,714.0
47800,BMO2_BUMA_PIT WEST_CAMERA 1_6 117.txt,LV,33.0,21.0,693.0
47801,BMO2_BUMA_PIT WEST_CAMERA 1_6 131.txt,Person,8.0,25.0,200.0
47802,BMO2_BUMA_PIT WEST_CAMERA 1_6 131.txt,Person,9.0,26.0,234.0
47803,BMO2_BUMA_PIT WEST_CAMERA 1_6 131.txt,LV,34.0,21.0,714.0
47804,BMO2_BUMA_PIT WEST_CAMERA 1_6 131.txt,LV,34.0,21.0,714.0
47806,BMO2_BUMA_PIT WEST_CAMERA 1_6 131.txt,Person,7.0,19.0,133.0
47807,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,9.0,24.0,216.0
47808,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,10.0,24.0,240.0
47809,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,8.0,22.0,176.0
47810,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,11.0,23.0,253.0
47811,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,8.0,21.0,168.0
47812,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,Person,6.0,23.0,138.0
47813,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,LV,35.0,22.0,770.0
47814,BMO2_BUMA_PIT WEST_CAMERA 1_6 113.txt,LV,33.0,22.0,726.0
47815,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,6.0,22.0,132.0
47816,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,8.0,25.0,200.0
47817,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,6.0,24.0,144.0
47818,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,LV,32.0,24.0,768.0
47819,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,8.0,18.0,144.0
47821,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,8.0,21.0,168.0
47822,BMO2_BUMA_PIT WEST_CAMERA 1_6 105.txt,Person,7.0,23.0,161.0
47823,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,Person,8.0,31.0,248.0
47824,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,Person,9.0,22.0,198.0
47825,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,LV,36.0,22.0,792.0
47826,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,LV,34.0,23.0,782.0
47827,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,Person,7.0,21.0,147.0
47828,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,Person,7.0,20.0,140.0
47829,BMO2_BUMA_PIT WEST_CAMERA 1_6 122.txt,Person,7.0,21.0,147.0
47830,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,Person,10.0,22.0,220.0
47831,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,Person,12.0,23.0,276.0
47832,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,Person,10.0,23.0,230.0
47833,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,Person,11.0,22.0,242.0
47834,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,Person,10.0,20.0,200.0
47835,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,LV,27.0,26.0,702.0
47836,BMO2_BUMA_PIT WEST_CAMERA 1_6 109.txt,LV,32.0,22.0,704.0
47837,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,9.0,22.0,198.0
47838,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,8.0,22.0,176.0
47839,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,9.0,24.0,216.0
47840,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,LV,32.0,23.0,736.0
47841,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,7.0,22.0,154.0
47843,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,7.0,19.0,133.0
47844,BMO2_BUMA_PIT WEST_CAMERA 1_6 104.txt,Person,8.0,25.0,200.0
47847,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,Person,7.0,24.0,168.0
47848,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,Person,10.0,26.0,260.0
47849,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,LV,34.0,23.0,782.0
47850,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,LV,35.0,21.0,735.0
47851,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,Person,7.0,20.0,140.0
47852,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,Person,8.0,20.0,160.0
47853,BMO2_BUMA_PIT WEST_CAMERA 1_6 124.txt,Person,8.0,23.0,184.0
47855,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,Person,8.0,18.0,144.0
47856,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,Person,9.0,20.0,180.0
47857,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,Person,7.0,22.0,154.0
47858,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,Person,11.0,24.0,264.0
47859,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,LV,35.0,22.0,770.0
47860,BMO2_BUMA_PIT WEST_CAMERA 1_6 123.txt,LV,36.0,22.0,792.0
47863,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,Person,11.0,23.0,253.0
47864,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,Person,10.0,24.0,240.0
47865,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,LV,34.0,22.0,748.0
47866,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,LV,32.0,22.0,704.0
47867,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,Person,7.0,23.0,161.0
47868,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,Person,8.0,21.0,168.0
47869,BMO2_BUMA_PIT WEST_CAMERA 1_6 116.txt,Person,6.0,21.0,126.0
47870,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,8.0,23.0,184.0
47871,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,8.0,23.0,184.0
47872,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,8.0,22.0,176.0
47873,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,8.0,21.0,168.0
47874,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,7.0,20.0,140.0
47875,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,Person,9.0,19.0,171.0
47876,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,LV,35.0,23.0,805.0
47877,BMO2_BUMA_PIT WEST_CAMERA 1_6 112.txt,LV,32.0,20.0,640.0
47975,BMO2_BUMA_PIT WEST_CAMERA 1_7 100.txt,LV,29.0,21.0,609.0
47980,BMO2_BUMA_PIT WEST_CAMERA 1_7 105.txt,LV,30.0,26.0,780.0
47983,BMO2_BUMA_PIT WEST_CAMERA 1_7 101.txt,LV,31.0,25.0,775.0
47984,BMO2_BUMA_PIT WEST_CAMERA 1_7 104.txt,LV,30.0,27.0,810.0
47987,BMO2_BUMA_PIT WEST_CAMERA 1_7 113.txt,LV,25.0,36.0,900.0
47994,BMO2_BUMA_PIT WEST_CAMERA 1_7 103.txt,LV,31.0,23.0,713.0
47999,BMO2_BUMA_PIT WEST_CAMERA 1_7 098.txt,LV,36.0,20.0,720.0
48002,BMO2_BUMA_PIT WEST_CAMERA 1_7 102.txt,LV,31.0,24.0,744.0
48007,BMO2_BUMA_PIT WEST_CAMERA 1_7 097.txt,LV,36.0,24.0,864.0
48010,BMO2_BUMA_PIT WEST_CAMERA 1_7 106.txt,LV,33.0,27.0,891.0
48015,BMO2_BUMA_PIT WEST_CAMERA 1_7 099.txt,LV,33.0,23.0,759.0
48016,BMO2_BUMA_PIT WEST_CAMERA 1_7 107.txt,LV,29.0,29.0,841.0
48017,BMO2_BUMA_PIT WEST_CAMERA 1_7 171.txt,HD,24.0,28.0,672.0
48018,BMO2_BUMA_PIT WEST_CAMERA 1_7 171.txt,HD,29.0,23.0,667.0
48022,BMO2_BUMA_PIT WEST_CAMERA 1_7 171.txt,LV,24.0,10.0,240.0
48023,BMO2_BUMA_PIT WEST_CAMERA 1_7 171.txt,LV,30.0,14.0,420.0
48024,BMO2_BUMA_PIT WEST_CAMERA 1_7 171.txt,LV,28.0,11.0,308.0
48041,BMO2_BUMA_PIT WEST_CAMERA 1_7 160.txt,LV,45.0,12.0,540.0
48048,BMO2_BUMA_PIT WEST_CAMERA 1_7 160.txt,LV,15.0,43.0,645.0
48050,BMO2_BUMA_PIT WEST_CAMERA 1_7 160.txt,Person,11.0,25.0,275.0
48055,BMO2_BUMA_PIT WEST_CAMERA 1_7 130.txt,LV,37.0,25.0,925.0
48060,BMO2_BUMA_PIT WEST_CAMERA 1_7 154.txt,Person,13.0,34.0,442.0
48061,BMO2_BUMA_PIT WEST_CAMERA 1_7 154.txt,Person,14.0,37.0,518.0
48062,BMO2_BUMA_PIT WEST_CAMERA 1_7 129.txt,LV,31.0,30.0,930.0
48066,BMO2_BUMA_PIT WEST_CAMERA 1_7 175.txt,HD,42.0,22.0,924.0
48069,BMO2_BUMA_PIT WEST_CAMERA 1_7 175.txt,LV,34.0,12.0,408.0
48070,BMO2_BUMA_PIT WEST_CAMERA 1_7 175.txt,LV,32.0,12.0,384.0
48071,BMO2_BUMA_PIT WEST_CAMERA 1_7 175.txt,LV,30.0,13.0,390.0
48080,BMO2_BUMA_PIT WEST_CAMERA 1_7 155.txt,Person,13.0,37.0,481.0
48081,BMO2_BUMA_PIT WEST_CAMERA 1_7 155.txt,Person,13.0,37.0,481.0
48082,BMO2_BUMA_PIT WEST_CAMERA 1_7 135.txt,LV,21.0,16.0,336.0
48084,BMO2_BUMA_PIT WEST_CAMERA 1_7 176.txt,LV,15.0,15.0,225.0
48085,BMO2_BUMA_PIT WEST_CAMERA 1_7 176.txt,LV,30.0,11.0,330.0
48086,BMO2_BUMA_PIT WEST_CAMERA 1_7 176.txt,LV,31.0,13.0,403.0
48088,BMO2_BUMA_PIT WEST_CAMERA 1_7 176.txt,HD,40.0,23.0,920.0
48089,BMO2_BUMA_PIT WEST_CAMERA 1_7 176.txt,HD,38.0,20.0,760.0
48092,BMO2_BUMA_PIT WEST_CAMERA 1_7 174.txt,LV,31.0,11.0,341.0
48094,BMO2_BUMA_PIT WEST_CAMERA 1_7 174.txt,HD,42.0,23.0,966.0
48095,BMO2_BUMA_PIT WEST_CAMERA 1_7 174.txt,LV,31.0,13.0,403.0
48096,BMO2_BUMA_PIT WEST_CAMERA 1_7 174.txt,LV,31.0,10.0,310.0
48097,BMO2_BUMA_PIT WEST_CAMERA 1_7 174.txt,LV,22.0,14.0,308.0
48102,BMO2_BUMA_PIT WEST_CAMERA 1_7 170.txt,HD,27.0,26.0,702.0
48103,BMO2_BUMA_PIT WEST_CAMERA 1_7 170.txt,HD,28.0,26.0,728.0
48106,BMO2_BUMA_PIT WEST_CAMERA 1_7 170.txt,LV,29.0,10.0,290.0
48107,BMO2_BUMA_PIT WEST_CAMERA 1_7 170.txt,LV,24.0,11.0,264.0
48110,BMO2_BUMA_PIT WEST_CAMERA 1_7 173.txt,LV,33.0,14.0,462.0
48111,BMO2_BUMA_PIT WEST_CAMERA 1_7 173.txt,LV,30.0,13.0,390.0
48112,BMO2_BUMA_PIT WEST_CAMERA 1_7 173.txt,LV,28.0,12.0,336.0
48115,BMO2_BUMA_PIT WEST_CAMERA 1_7 173.txt,HD,38.0,24.0,912.0
48117,BMO2_BUMA_PIT WEST_CAMERA 1_7 172.txt,HD,23.0,26.0,598.0
48121,BMO2_BUMA_PIT WEST_CAMERA 1_7 172.txt,LV,27.0,11.0,297.0
48122,BMO2_BUMA_PIT WEST_CAMERA 1_7 172.txt,LV,17.0,11.0,187.0
48123,BMO2_BUMA_PIT WEST_CAMERA 1_7 172.txt,LV,29.0,9.0,261.0
48124,BMO2_BUMA_PIT WEST_CAMERA 1_7 172.txt,LV,30.0,10.0,300.0
48129,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,HD,27.0,29.0,783.0
48130,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,HD,26.0,24.0,624.0
48131,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,HD,40.0,22.0,880.0
48133,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,LV,32.0,11.0,352.0
48134,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,LV,30.0,13.0,390.0
48135,BMO2_BUMA_PIT WEST_CAMERA 1_7 169.txt,LV,31.0,11.0,341.0
48138,BMO2_BUMA_PIT WEST_CAMERA 1_7 144.txt,HD,19.0,13.0,247.0
48139,BMO2_BUMA_PIT WEST_CAMERA 1_7 144.txt,HD,19.0,12.0,228.0
48142,BMO2_BUMA_PIT WEST_CAMERA 1_7 161.txt,LV,46.0,12.0,552.0
48146,BMO2_BUMA_PIT WEST_CAMERA 1_7 161.txt,Person,9.0,23.0,207.0
48147,BMO2_BUMA_PIT WEST_CAMERA 1_7 161.txt,Person,8.0,24.0,192.0
48153,BMO2_BUMA_PIT WEST_CAMERA 1_7 162.txt,LV,44.0,12.0,528.0
48157,BMO2_BUMA_PIT WEST_CAMERA 1_7 162.txt,Person,8.0,24.0,192.0
48173,BMO2_BUMA_PIT WEST_CAMERA 1_7 179.txt,LV,21.0,15.0,315.0
48174,BMO2_BUMA_PIT WEST_CAMERA 1_7 179.txt,LV,23.0,15.0,345.0
48175,BMO2_BUMA_PIT WEST_CAMERA 1_7 179.txt,LV,28.0,10.0,280.0
48176,BMO2_BUMA_PIT WEST_CAMERA 1_7 179.txt,LV,29.0,14.0,406.0
48179,BMO2_BUMA_PIT WEST_CAMERA 1_7 179.txt,HD,38.0,20.0,760.0
48187,BMO2_BUMA_PIT WEST_CAMERA 3_1 014.txt,HD,14.0,8.0,112.0
48189,BMO2_BUMA_PIT WEST_CAMERA 1_7 178.txt,LV,21.0,17.0,357.0
48190,BMO2_BUMA_PIT WEST_CAMERA 1_7 178.txt,LV,12.0,13.0,156.0
48191,BMO2_BUMA_PIT WEST_CAMERA 1_7 178.txt,LV,28.0,9.0,252.0
48192,BMO2_BUMA_PIT WEST_CAMERA 1_7 178.txt,LV,33.0,13.0,429.0
48194,BMO2_BUMA_PIT WEST_CAMERA 1_7 178.txt,HD,38.0,23.0,874.0
48200,BMO2_BUMA_PIT WEST_CAMERA 3_1 028.txt,LV,30.0,28.0,840.0
48221,BMO2_BUMA_PIT WEST_CAMERA 1_7 181.txt,LV,24.0,15.0,360.0
48222,BMO2_BUMA_PIT WEST_CAMERA 1_7 181.txt,LV,22.0,14.0,308.0
48223,BMO2_BUMA_PIT WEST_CAMERA 1_7 181.txt,LV,17.0,14.0,238.0
48224,BMO2_BUMA_PIT WEST_CAMERA 1_7 181.txt,LV,17.0,12.0,204.0
48227,BMO2_BUMA_PIT WEST_CAMERA 1_7 181.txt,HD,41.0,20.0,820.0
48229,BMO2_BUMA_PIT WEST_CAMERA 1_7 180.txt,LV,21.0,15.0,315.0
48230,BMO2_BUMA_PIT WEST_CAMERA 1_7 180.txt,LV,19.0,15.0,285.0
48231,BMO2_BUMA_PIT WEST_CAMERA 1_7 180.txt,LV,19.0,16.0,304.0
48232,BMO2_BUMA_PIT WEST_CAMERA 1_7 180.txt,LV,29.0,14.0,406.0
48247,BMO2_BUMA_PIT WEST_CAMERA 3_1 017.txt,HD,13.0,8.0,104.0
48262,BMO2_BUMA_PIT WEST_CAMERA 1_7 177.txt,LV,20.0,15.0,300.0
48263,BMO2_BUMA_PIT WEST_CAMERA 1_7 177.txt,LV,23.0,12.0,276.0
48264,BMO2_BUMA_PIT WEST_CAMERA 1_7 177.txt,LV,26.0,9.0,234.0
48265,BMO2_BUMA_PIT WEST_CAMERA 1_7 177.txt,LV,32.0,14.0,448.0
48267,BMO2_BUMA_PIT WEST_CAMERA 1_7 177.txt,HD,42.0,21.0,882.0
48332,BMO2_BUMA_PIT WEST_CAMERA 3_1 109.txt,HD,39.0,22.0,858.0
48333,BMO2_BUMA_PIT WEST_CAMERA 3_1 079.txt,HD,28.0,8.0,224.0
48334,BMO2_BUMA_PIT WEST_CAMERA 3_1 079.txt,HD,44.0,20.0,880.0
48335,BMO2_BUMA_PIT WEST_CAMERA 3_1 079.txt,HD,27.0,25.0,675.0
48336,BMO2_BUMA_PIT WEST_CAMERA 3_1 079.txt,HD,41.0,23.0,943.0
48338,BMO2_BUMA_PIT WEST_CAMERA 3_1 079.txt,HD,36.0,27.0,972.0
48339,BMO2_BUMA_PIT WEST_CAMERA 3_1 077.txt,LV,25.0,9.0,225.0
48340,BMO2_BUMA_PIT WEST_CAMERA 3_1 077.txt,HD,43.0,18.0,774.0
48341,BMO2_BUMA_PIT WEST_CAMERA 3_1 077.txt,HD,25.0,26.0,650.0
48343,BMO2_BUMA_PIT WEST_CAMERA 3_1 077.txt,HD,45.0,21.0,945.0
48344,BMO2_BUMA_PIT WEST_CAMERA 3_1 077.txt,HD,30.0,26.0,780.0
48345,BMO2_BUMA_PIT WEST_CAMERA 3_1 110.txt,HD,33.0,27.0,891.0
48346,BMO2_BUMA_PIT WEST_CAMERA 3_1 110.txt,HD,31.0,22.0,682.0
48347,BMO2_BUMA_PIT WEST_CAMERA 3_1 080.txt,LV,23.0,9.0,207.0
48348,BMO2_BUMA_PIT WEST_CAMERA 3_1 080.txt,HD,27.0,26.0,702.0
48350,BMO2_BUMA_PIT WEST_CAMERA 3_1 080.txt,HD,41.0,24.0,984.0
48351,BMO2_BUMA_PIT WEST_CAMERA 3_1 078.txt,LV,23.0,8.0,184.0
48352,BMO2_BUMA_PIT WEST_CAMERA 3_1 078.txt,HD,46.0,21.0,966.0
48353,BMO2_BUMA_PIT WEST_CAMERA 3_1 078.txt,HD,27.0,24.0,648.0
48355,BMO2_BUMA_PIT WEST_CAMERA 3_1 078.txt,HD,30.0,27.0,810.0
48357,BMO2_BUMA_PIT WEST_CAMERA 3_1 111.txt,HD,30.0,25.0,750.0
48358,BMO2_BUMA_PIT WEST_CAMERA 3_1 111.txt,HD,40.0,20.0,800.0
48360,BMO2_BUMA_PIT WEST_CAMERA 3_1 073.txt,LV,24.0,9.0,216.0
48361,BMO2_BUMA_PIT WEST_CAMERA 3_1 073.txt,HD,26.0,26.0,676.0
48364,BMO2_BUMA_PIT WEST_CAMERA 3_1 073.txt,HD,35.0,26.0,910.0
48365,BMO2_BUMA_PIT WEST_CAMERA 3_1 071.txt,LV,23.0,8.0,184.0
48367,BMO2_BUMA_PIT WEST_CAMERA 3_1 071.txt,HD,28.0,25.0,700.0
48368,BMO2_BUMA_PIT WEST_CAMERA 3_1 071.txt,HD,27.0,29.0,783.0
48371,BMO2_BUMA_PIT WEST_CAMERA 3_1 067.txt,HD,30.0,32.0,960.0
48376,BMO2_BUMA_PIT WEST_CAMERA 3_1 107.txt,HD,36.0,24.0,864.0
48378,BMO2_BUMA_PIT WEST_CAMERA 3_1 076.txt,HD,25.0,8.0,200.0
48379,BMO2_BUMA_PIT WEST_CAMERA 3_1 076.txt,HD,26.0,25.0,650.0
48380,BMO2_BUMA_PIT WEST_CAMERA 3_1 076.txt,HD,39.0,25.0,975.0
48382,BMO2_BUMA_PIT WEST_CAMERA 3_1 076.txt,HD,28.0,27.0,756.0
48386,BMO2_BUMA_PIT WEST_CAMERA 3_1 081.txt,LV,26.0,8.0,208.0
48387,BMO2_BUMA_PIT WEST_CAMERA 3_1 081.txt,HD,28.0,24.0,672.0
48391,BMO2_BUMA_PIT WEST_CAMERA 3_1 081.txt,HD,34.0,17.0,578.0
48394,BMO2_BUMA_PIT WEST_CAMERA 3_1 112.txt,HD,40.0,21.0,840.0
48395,BMO2_BUMA_PIT WEST_CAMERA 3_1 074.txt,LV,27.0,8.0,216.0
48396,BMO2_BUMA_PIT WEST_CAMERA 3_1 074.txt,HD,25.0,25.0,625.0
48398,BMO2_BUMA_PIT WEST_CAMERA 3_1 074.txt,HD,41.0,19.0,779.0
48399,BMO2_BUMA_PIT WEST_CAMERA 3_1 074.txt,HD,29.0,24.0,696.0
48402,BMO2_BUMA_PIT WEST_CAMERA 3_1 072.txt,HD,25.0,8.0,200.0
48403,BMO2_BUMA_PIT WEST_CAMERA 3_1 072.txt,HD,29.0,24.0,696.0
48405,BMO2_BUMA_PIT WEST_CAMERA 3_1 072.txt,HD,26.0,22.0,572.0
48409,BMO2_BUMA_PIT WEST_CAMERA 3_1 113.txt,HD,43.0,23.0,989.0
48411,BMO2_BUMA_PIT WEST_CAMERA 3_1 108.txt,HD,37.0,22.0,814.0
48412,BMO2_BUMA_PIT WEST_CAMERA 3_1 075.txt,LV,26.0,8.0,208.0
48413,BMO2_BUMA_PIT WEST_CAMERA 3_1 075.txt,HD,28.0,26.0,728.0
48415,BMO2_BUMA_PIT WEST_CAMERA 3_1 075.txt,HD,32.0,24.0,768.0
48416,BMO2_BUMA_PIT WEST_CAMERA 3_1 075.txt,HD,45.0,21.0,945.0
48433,BMO2_BUMA_PIT WEST_CAMERA 3_1 144.txt,HD,32.0,29.0,928.0
48438,BMO2_BUMA_PIT WEST_CAMERA 3_1 120.txt,LV,28.0,13.0,364.0
48443,BMO2_BUMA_PIT WEST_CAMERA 3_1 125.txt,LV,22.0,17.0,374.0
48445,BMO2_BUMA_PIT WEST_CAMERA 3_1 126.txt,LV,27.0,17.0,459.0
48448,BMO2_BUMA_PIT WEST_CAMERA 3_1 121.txt,HD,16.0,17.0,272.0
48451,BMO2_BUMA_PIT WEST_CAMERA 3_1 123.txt,HD,22.0,17.0,374.0
48459,BMO2_BUMA_PIT WEST_CAMERA 3_1 122.txt,HD,22.0,15.0,330.0
48461,BMO2_BUMA_PIT WEST_CAMERA 3_1 117.txt,HD,28.0,24.0,672.0
48467,BMO2_BUMA_PIT WEST_CAMERA 3_1 156.txt,HD,31.0,29.0,899.0
48475,BMO2_BUMA_PIT WEST_CAMERA 3_1 116.txt,HD,41.0,23.0,943.0
48483,BMO2_BUMA_PIT WEST_CAMERA 3_1 115.txt,HD,37.0,24.0,888.0
48487,BMO2_BUMA_PIT WEST_CAMERA 3_1 118.txt,HD,25.0,18.0,450.0
48507,BMO2_BUMA_PIT WEST_CAMERA 3_1 124.txt,LV,20.0,19.0,380.0
48511,BMO2_BUMA_PIT WEST_CAMERA 3_1 114.txt,HD,39.0,24.0,936.0
48518,BMO2_BUMA_PIT WEST_CAMERA 3_1 227.txt,LV,27.0,10.0,270.0
48519,BMO2_BUMA_PIT WEST_CAMERA 3_1 178.txt,HD,27.0,25.0,675.0
48521,BMO2_BUMA_PIT WEST_CAMERA 3_1 176.txt,HD,25.0,25.0,625.0
48522,BMO2_BUMA_PIT WEST_CAMERA 3_1 176.txt,HD,31.0,26.0,806.0
48540,BMO2_BUMA_PIT WEST_CAMERA 3_1 169.txt,HD,28.0,26.0,728.0
48562,BMO2_BUMA_PIT WEST_CAMERA 3_1 225.txt,LV,38.0,13.0,494.0
48568,BMO2_BUMA_PIT WEST_CAMERA 3_1 229.txt,LV,18.0,12.0,216.0
48581,BMO2_BUMA_PIT WEST_CAMERA 3_1 165.txt,HD,30.0,19.0,570.0
48582,BMO2_BUMA_PIT WEST_CAMERA 3_1 216.txt,HD,13.0,9.0,117.0
48584,BMO2_BUMA_PIT WEST_CAMERA 3_1 180.txt,HD,28.0,24.0,672.0
48585,BMO2_BUMA_PIT WEST_CAMERA 3_1 180.txt,HD,29.0,24.0,696.0
48595,BMO2_BUMA_PIT WEST_CAMERA 3_1 173.txt,HD,28.0,26.0,728.0
